FID IID thr_wing
8N14316 8N14316 82.09
8N14317 8N14317 76.09
8N14318 8N14318 82.09
8N14319 8N14319 80.09
8N14320 8N14320 83.09
8N14321 8N14321 83.09
8N14322 8N14322 83.09
8N14323 8N14323 81.09
8N14324 8N14324 80.09
8N14325 8N14325 81.92
8N14326 8N14326 79.09
8N14327 8N14327 79.92
8N14328 8N14328 77.09
8N14329 8N14329 81.09
8N14330 8N14330 78.09
8N14331 8N14331 82.09
8N14332 8N14332 81.92
8N14333 8N14333 79.92
8N14334 8N14334 80.92
8N14335 8N14335 80.09
8N14336 8N14336 82.09
8N14337 8N14337 82.05
8N14338 8N14338 75.05
8N14339 8N14339 79.05
8N14340 8N14340 77.05
8N14340 8N14340 76.55
8N14340 8N14340 77.05
8N14340 8N14340 75.11
8N14340 8N14340 75.51
8N14341 8N14341 81.05
8N14342 8N14342 76.05
8N14343 8N14343 81.09
8N14344 8N14344 80.05
8N14345 8N14345 79.05
8N14346 8N14346 80.05
8N14347 8N14347 81.05
8N14348 8N14348 80.05
8N14349 8N14349 82.05
8N14350 8N14350 78.05
8N14351 8N14351 80.05
8N14352 8N14352 79.05
8N14353 8N14353 80.05
8N14354 8N14354 81.05
8N14355 8N14355 80.05
8N14437 8N14437 79.28
8N14437 8N14437 78.05
8N14437 8N14437 NA
8N14439 8N14439 81
8N14439 8N14439 81.49
8N14439 8N14439 82.5
8N14443 8N14443 78.23
8N14445 8N14445 80.23
8N14445 8N14445 81
8N14445 8N14445 79.99
8N14445 8N14445 81.05
8N14445 8N14445 NA
8N14446 8N14446 78.73
8N14446 8N14446 78
8N14463 8N14463 81.09
8N14464 8N14464 77.09
8N14465 8N14465 79.09
8N14466 8N14466 79.09
8N14467 8N14467 81.09
8N14468 8N14468 83.09
8N14469 8N14469 82.09
8N14470 8N14470 85.09
8N14471 8N14471 80.09
8N14472 8N14472 78.09
8N14473 8N14473 83.09
8N14474 8N14474 80.09
8N14475 8N14475 82.09
8N14476 8N14476 82.09
8N14477 8N14477 81.09
8N14478 8N14478 78.09
8N14479 8N14479 79.09
8N14480 8N14480 79.09
8N14481 8N14481 81.09
8N14482 8N14482 79.09
8N14483 8N14483 79.09
8N14484 8N14484 84.09
8N14485 8N14485 83.09
8N14486 8N14486 77.09
8N14487 8N14487 80.09
8N14488 8N14488 79.09
8N14489 8N14489 79.09
8N14490 8N14490 78.09
8N14491 8N14491 80.09
8N14492 8N14492 77.09
8N14493 8N14493 81.09
8N14494 8N14494 79.09
8N14495 8N14495 79.09
8N14495 8N14495 NA
8N14496 8N14496 81.09
8N14497 8N14497 79.09
8N14498 8N14498 78.09
8N14499 8N14499 78.09
8N14500 8N14500 83.09
8N14515 8N14515 80.05
8N14516 8N14516 80.86
8N14516 8N14516 80.39
8N14517 8N14517 79.05
8N14518 8N14518 79.86
8N14519 8N14519 80.86
8N14519 8N14519 81.39
8N14520 8N14520 81.86
8N14521 8N14521 80.86
8N14521 8N14521 80.39
8N14522 8N14522 76.86
8N14523 8N14523 78.86
8N14523 8N14523 80.39
8N14524 8N14524 81.86
8N14525 8N14525 81.86
8N14526 8N14526 80
8N14527 8N14527 75.86
8N14528 8N14528 77.86
8N14528 8N14528 79.39
8N14529 8N14529 82
8N14530 8N14530 80.86
8N14530 8N14530 NA
8N14531 8N14531 80.86
8N14531 8N14531 79.39
8N14532 8N14532 79.86
8N14532 8N14532 78.39
8N14533 8N14533 80.86
8N14533 8N14533 80.39
8N14533 8N14533 NA
8N14534 8N14534 81.86
8N14534 8N14534 82.39
8N14534 8N14534 NA
8N14535 8N14535 81.86
8N14535 8N14535 82.39
8N14536 8N14536 79.86
8N14536 8N14536 79.39
8N14537 8N14537 80.86
8N14537 8N14537 NA
8N14538 8N14538 79.86
8N14538 8N14538 80.39
8N14539 8N14539 81.86
8N14539 8N14539 81.39
8N14540 8N14540 81.86
8N14540 8N14540 81.39
8N14541 8N14541 78.86
8N14541 8N14541 78.39
8N14542 8N14542 82.86
8N14542 8N14542 82.39
8N14543 8N14543 77.86
8N14544 8N14544 81.86
8N14545 8N14545 79.86
8N14546 8N14546 82.86
8N14546 8N14546 82.39
8N14547 8N14547 80.86
8N14548 8N14548 83.86
8N14548 8N14548 83.39
8N14550 8N14550 76.86
8N14550 8N14550 75.39
8N14551 8N14551 78.86
8N14551 8N14551 78.39
8N14552 8N14552 77.86
8N14553 8N14553 78.86
8N14554 8N14554 82.05
8N14555 8N14555 81.86
8N14556 8N14556 77.05
8N14557 8N14557 82.05
8N14558 8N14558 83.86
8N14559 8N14559 78.86
8N14560 8N14560 77.86
8N14561 8N14561 84.05
8N14562 8N14562 77.86
8N14563 8N14563 82.86
8N14563 8N14563 81.5
8N14564 8N14564 83.05
8N14565 8N14565 79.86
8N14566 8N14566 81.05
8N14567 8N14567 82.86
8N14567 8N14567 81.5
8N14568 8N14568 77.86
8N14569 8N14569 80.86
8N14570 8N14570 79.86
8N14571 8N14571 79.86
8N14571 8N14571 79.5
8N14572 8N14572 80
8N14573 8N14573 81
8N14573 8N14573 81.5
8N14574 8N14574 78
8N14574 8N14574 79.5
8N14575 8N14575 77
8N14576 8N14576 79.5
8N14576 8N14576 80
8N14577 8N14577 79.86
8N14577 8N14577 79.5
8N14578 8N14578 77.86
8N14579 8N14579 81.86
8N14579 8N14579 81.5
8N14580 8N14580 78.86
8N14581 8N14581 81.86
8N14581 8N14581 81.5
8N14582 8N14582 81.86
8N14582 8N14582 81.5
8N14583 8N14583 78.86
8N14584 8N14584 78.86
8N14585 8N14585 80
8N14586 8N14586 85
8N14587 8N14587 81.86
8N14587 8N14587 81.5
8N14588 8N14588 82.86
8N14588 8N14588 83.5
8N14589 8N14589 76.86
8N14590 8N14590 81.86
8N14590 8N14590 81.5
8N14591 8N14591 79.86
8N14591 8N14591 79.5
8N14592 8N14592 80
8N14593 8N14593 77
8N14594 8N14594 77.86
8N14595 8N14595 80.86
8N14595 8N14595 81.5
8N14596 8N14596 77.86
8N14596 8N14596 78.5
8N14597 8N14597 79.86
8N14597 8N14597 80.5
8N14598 8N14598 79.86
8N14598 8N14598 81.5
8N14599 8N14599 79.86
8N14599 8N14599 80.5
8N14600 8N14600 79.86
8N14600 8N14600 79.5
8N14601 8N14601 78.5
8N14602 8N14602 78.73
8N14603 8N14603 77.73
8N14604 8N14604 82.23
8N14605 8N14605 80.05
8N14606 8N14606 NA
8N14607 8N14607 79.05
8N14608 8N14608 79.05
8N14609 8N14609 84.05
8N14610 8N14610 80.05
8N14611 8N14611 80.05
8N14612 8N14612 79.05
8N14613 8N14613 81.05
8N14614 8N14614 79.05
8N14615 8N14615 78.05
8N14616 8N14616 80.5
8N14617 8N14617 77.73
8N14618 8N14618 84.73
8N14619 8N14619 79.5
8N14620 8N14620 81.05
8N14621 8N14621 81.73
8N14622 8N14622 81.73
8N14623 8N14623 82.23
8N14624 8N14624 78.73
8N14625 8N14625 80.5
8N14626 8N14626 82.5
8N14627 8N14627 81.05
8N14628 8N14628 81.5
8N14629 8N14629 83.5
8N14630 8N14630 84.05
8N14631 8N14631 82.05
8N14632 8N14632 83.05
8N14633 8N14633 78.5
8N14634 8N14634 77.5
8N14635 8N14635 79.73
8N14636 8N14636 82.73
8N14637 8N14637 78.5
8N14638 8N14638 77.73
8N14639 8N14639 83.23
8N14640 8N14640 76.5
8N14641 8N14641 79.5
8N14642 8N14642 81.73
8N14643 8N14643 81.23
8N14644 8N14644 78.5
8N14645 8N14645 82.73
8N14646 8N14646 81.5
8N14647 8N14647 78.05
8N14648 8N14648 80.05
8N14649 8N14649 79.5
8N14650 8N14650 81.5
8N14651 8N14651 79.5
8N14652 8N14652 79.05
8N14653 8N14653 80.5
8N14654 8N14654 80.5
8N14655 8N14655 76.5
8N14656 8N14656 81.5
8N14657 8N14657 76.73
8N14658 8N14658 82.05
8N14659 8N14659 80.5
8N14660 8N14660 80.03
8N14661 8N14661 79.73
8N14662 8N14662 83.05
8N14663 8N14663 78.5
8N14664 8N14664 77.23
8N14665 8N14665 80.03
8N14666 8N14666 78.5
8N14667 8N14667 78.03
8N14668 8N14668 83.5
8N14669 8N14669 80.03
8N14670 8N14670 78.03
8N14671 8N14671 79.5
8N14672 8N14672 81.5
8N14673 8N14673 81.5
8N14674 8N14674 83.03
8N14675 8N14675 80.05
8N14676 8N14676 83.03
8N14677 8N14677 78.05
8N14678 8N14678 77.03
8N14679 8N14679 80.05
8N14680 8N14680 82.05
8N14681 8N14681 81.03
8N14682 8N14682 80.03
8N14683 8N14683 79.05
8N14684 8N14684 78.05
8N14685 8N14685 78.5
8N14686 8N14686 78.03
8N14687 8N14687 77.5
8N14688 8N14688 81.03
8N14689 8N14689 79.5
8N14690 8N14690 79.5
8N14691 8N14691 83.03
8N14692 8N14692 81.5
8N14699 8N14699 80.05
8N14718 8N14718 78.5
8N14733 8N14733 77.07
8N14758 8N14758 78.43
8N14758 8N14758 77.78
8N14758 8N14758 77.49
8N14784 8N14784 82.07
8N14784 8N14784 82.5
8N14784 8N14784 82.73
8N14792 8N14792 80.07
8N14792 8N14792 79
8N14801 8N14801 79.03
8N14801 8N14801 72.43
8N14801 8N14801 77.78
8N14803 8N14803 79.5
8N14803 8N14803 81
8N14806 8N14806 78.03
8N14808 8N14808 81.73
8N14808 8N14808 82.23
8N14808 8N14808 82.05
8N14808 8N14808 82.05
8N14829 8N14829 81.05
8N14831 8N14831 82.03
8N14900 8N14900 80.03
8N14901 8N14901 81.5
8N14901 8N14901 81.5
8N14901 8N14901 81.05
8N14902 8N14902 78.55
8N14902 8N14902 77
8N14902 8N14902 78.49
8N14902 8N14902 78.49
8N14902 8N14902 77
8N14904 8N14904 83.03
8N14904 8N14904 84
8N14905 8N14905 82
8N14905 8N14905 81
8N14905 8N14905 NA
8N14905 8N14905 83.5
8N14907 8N14907 83.5
8N14910 8N14910 84.73
8N14910 8N14910 84.5
8N14921 8N14921 82.05
8N14921 8N14921 80.86
8N14921 8N14921 81.28
8N14922 8N14922 81
8N14922 8N14922 81.49
8N14922 8N14922 81
8N14923 8N14923 76
8N14923 8N14923 76.5
8N14923 8N14923 79.05
8N14923 8N14923 79.23
8N14924 8N14924 82
8N14924 8N14924 82.49
8N14925 8N14925 79
8N14925 8N14925 78.49
8N14930 8N14930 75.49
8N14931 8N14931 80.03
8N14931 8N14931 NA
8N14931 8N14931 NA
8N14933 8N14933 80
8N14933 8N14933 NA
8N14935 8N14935 79.86
8N14935 8N14935 82.78
8N14935 8N14935 82.05
8N14937 8N14937 79.43
8N14937 8N14937 77.78
8N14937 8N14937 77.5
8N14938 8N14938 79.73
8N14938 8N14938 79.5
8N14939 8N14939 76
8N14939 8N14939 78
8N14939 8N14939 78.23
8N14940 8N14940 NA
8N14951 8N14951 80.23
8N14951 8N14951 80.05
8N14951 8N14951 81
8N14951 8N14951 80.49
8N14952 8N14952 77.05
8N14952 8N14952 78
8N14953 8N14953 79.73
8N14953 8N14953 78
8N14953 8N14953 78.49
8N14954 8N14954 81.23
8N14955 8N14955 81.73
8N14956 8N14956 76.73
8N14956 8N14956 78
8N14956 8N14956 77.23
8N14957 8N14957 80.55
8N14958 8N14958 78.05
8N14958 8N14958 80
8N14959 8N14959 81.23
8N14959 8N14959 79.49
8N14959 8N14959 81
8N14959 8N14959 81
8N14959 8N14959 80.5
8N14960 8N14960 80.73
8N14961 8N14961 79.73
8N14961 8N14961 80
8N14961 8N14961 78.5
8N14961 8N14961 79.5
8N14961 8N14961 82.03
8N14961 8N14961 81.28
8N14962 8N14962 81.23
8N14962 8N14962 80.5
8N14962 8N14962 81.5
8N14962 8N14962 82.73
8N14962 8N14962 82
8N14966 8N14966 80.73
8N14966 8N14966 80.07
8N14966 8N14966 80.23
8N14966 8N14966 80.43
8N14966 8N14966 80.28
8N14966 8N14966 80.86
8N14967 8N14967 81.73
8N14967 8N14967 81.73
8N14967 8N14967 82.43
8N14967 8N14967 81.78
8N14967 8N14967 82.28
8N14967 8N14967 81.99
8N14967 8N14967 81.86
8N14967 8N14967 82.05
8N14968 8N14968 80.23
8N14968 8N14968 81.05
8N14968 8N14968 81.43
8N14968 8N14968 80.28
8N14968 8N14968 81.23
8N14968 8N14968 80
8N14968 8N14968 81.05
8N14969 8N14969 79.73
8N14969 8N14969 80.07
8N14969 8N14969 80.73
8N14969 8N14969 81.43
8N14969 8N14969 81.28
8N14970 8N14970 81.23
8N14970 8N14970 81.73
8N14970 8N14970 83.99
8N14970 8N14970 82.86
8N14970 8N14970 82
8N14970 8N14970 NA
8N14971 8N14971 79.73
8N14972 8N14972 81.73
8N14972 8N14972 82.43
8N14972 8N14972 82.78
8N14972 8N14972 82.28
8N14972 8N14972 81.99
8N14972 8N14972 81.86
8N14973 8N14973 81.73
8N14974 8N14974 82.73
8N14974 8N14974 83
8N14974 8N14974 83.23
8N14974 8N14974 81.11
8N14974 8N14974 NA
8N14975 8N14975 78.73
8N14976 8N14976 81.73
8N14976 8N14976 NA
8N14976 8N14976 NA
8N14976 8N14976 82
8N14976 8N14976 NA
8N14977 8N14977 76.73
8N14977 8N14977 77.07
8N14980 8N14980 78.5
8N14980 8N14980 78
8N14980 8N14980 78.23
8N14981 8N14981 82.03
8N14981 8N14981 82
8N14981 8N14981 81.05
8N14984 8N14984 83
8N14984 8N14984 NA
8N14984 8N14984 83.73
8N14984 8N14984 83.05
8N14992 8N14992 78.73
8N14992 8N14992 78.05
8N14992 8N14992 78.5
8N14992 8N14992 77.05
8N14992 8N14992 78.49
8N27010 8N27010 80.49
8N27030 8N27030 82.05
8N27031 8N27031 82.73
8N27031 8N27031 81.92
8N27053 8N27053 79.23
8N27053 8N27053 79.42
8N27054 8N27054 81.05
8N27059 8N27059 80.23
8N27061 8N27061 81.05
8N27064 8N27064 81.05
8N27065 8N27065 78.49
8N27066 8N27066 78.05
8N27067 8N27067 83.49
8N27068 8N27068 78.05
8N27069 8N27069 78.49
8N27070 8N27070 80.49
8N27071 8N27071 80.49
8N27072 8N27072 81.05
8N27073 8N27073 76.05
8N27074 8N27074 78.05
8N27075 8N27075 78.05
8N27076 8N27076 79.05
8N27077 8N27077 81.05
8N27077 8N27077 82.78
8N27077 8N27077 81.86
8N27077 8N27077 80.99
8N27077 8N27077 81.28
8N27077 8N27077 82.86
8N27077 8N27077 NA
8N27077 8N27077 81.05
8N27078 8N27078 82.05
8N27078 8N27078 81.73
8N27078 8N27078 81.92
8N27079 8N27079 80.05
8N27079 8N27079 79.86
8N27079 8N27079 80.99
8N27080 8N27080 78.05
8N27081 8N27081 81.73
8N27081 8N27081 81.42
8N27081 8N27081 81.05
8N27081 8N27081 82.05
8N27081 8N27081 82.86
8N27081 8N27081 NA
8N27082 8N27082 80.23
8N27082 8N27082 80.42
8N27083 8N27083 81.23
8N27083 8N27083 80.92
8N27084 8N27084 75.73
8N27084 8N27084 75.42
8N27085 8N27085 80.73
8N27085 8N27085 79.92
8N27086 8N27086 81.73
8N27086 8N27086 80.92
8N27086 8N27086 83.05
8N27086 8N27086 84.05
8N27086 8N27086 82.05
8N27086 8N27086 81.51
8N27086 8N27086 82.51
8N27087 8N27087 77.05
8N27088 8N27088 82.05
8N27089 8N27089 80.05
8N27090 8N27090 81.05
8N27090 8N27090 79.55
8N27090 8N27090 80.05
8N27091 8N27091 77.05
8N27092 8N27092 85.05
8N27093 8N27093 77.49
8N27094 8N27094 79.49
8N27095 8N27095 77.49
8N27095 8N27095 77.43
8N27095 8N27095 76.78
8N27096 8N27096 80.49
8N27097 8N27097 83.49
8N27117 8N27117 78.99
8N27117 8N27117 78.86
8N27117 8N27117 78.05
8N27118 8N27118 80.99
8N27118 8N27118 80.86
8N27119 8N27119 80.99
8N27119 8N27119 80.86
8N27119 8N27119 79.23
8N27119 8N27119 79
8N27120 8N27120 79.99
8N27120 8N27120 81.86
8N27121 8N27121 77.99
8N27121 8N27121 76.86
8N27121 8N27121 77.05
8N27121 8N27121 76.11
8N27121 8N27121 79.23
8N27121 8N27121 79.81
8N27121 8N27121 79.23
8N27121 8N27121 79.43
8N27121 8N27121 77.11
8N27122 8N27122 80.99
8N27122 8N27122 82.86
8N27122 8N27122 81
8N27122 8N27122 81.23
8N27123 8N27123 80.99
8N27139 8N27139 78
8N27139 8N27139 78.23
8N27140 8N27140 79
8N27140 8N27140 78.23
8N27141 8N27141 79.23
8N27141 8N27141 79
8N27142 8N27142 78.23
8N27142 8N27142 78
8N27143 8N27143 80
8N27143 8N27143 80.23
8N27177 8N27177 81.39
8N27177 8N27177 83.05
8N27179 8N27179 82.05
8N27193 8N27193 78.05
8N27193 8N27193 77.86
8N27193 8N27193 NA
8N27194 8N27194 80.28
8N27194 8N27194 78.86
8N27195 8N27195 77.05
8N27195 8N27195 79.05
8N27196 8N27196 80.28
8N27197 8N27197 80.28
8N27198 8N27198 80.28
8N27198 8N27198 81.51
8N27199 8N27199 80.05
8N27199 8N27199 77.86
8N27199 8N27199 NA
8N27199 8N27199 80.05
8N27199 8N27199 NA
8N27199 8N27199 NA
8N27199 8N27199 80.51
8N27199 8N27199 79.11
8N27200 8N27200 79.05
8N27216 8N27216 80.86
8N27216 8N27216 81.05
8N27216 8N27216 81.86
8N27216 8N27216 NA
8N27216 8N27216 81.05
8N27241 8N27241 82.05
8N27241 8N27241 82.51
8N27241 8N27241 80.23
8N27241 8N27241 79.61
8N27248 8N27248 79.05
8N27249 8N27249 83.05
8N27250 8N27250 80.05
8N27259 8N27259 81.05
8N27259 8N27259 80.11
8N27259 8N27259 82.73
8N27275 8N27275 NA
8N27275 8N27275 81.86
8N27275 8N27275 78.56
8N27297 8N27297 81.05
8N27298 8N27298 82.05
8N27299 8N27299 79.23
8N27299 8N27299 79.39
8N27299 8N27299 80.05
8N27299 8N27299 81.56
8N27299 8N27299 80.23
8N27301 8N27301 82.73
8N27307 8N27307 83.5
8N27307 8N27307 81.23
8N27307 8N27307 81
8N27307 8N27307 82.05
8N27308 8N27308 80.23
8N27308 8N27308 80
8N27308 8N27308 80.49
8N27315 8N27315 83.5
8N27315 8N27315 82.55
8N27316 8N27316 83
8N27316 8N27316 81.99
8N27316 8N27316 82.23
8N27320 8N27320 82
8N27320 8N27320 81.73
8N27320 8N27320 81.55
8N27320 8N27320 NA
8N27324 8N27324 80
8N27324 8N27324 81.23
8N27325 8N27325 81
8N27325 8N27325 83.5
8N27328 8N27328 80.23
8N27328 8N27328 80.05
8N27328 8N27328 81.43
8N27328 8N27328 79.78
8N27328 8N27328 79.5
8N27328 8N27328 81.5
8N27330 8N27330 78.73
8N27330 8N27330 77.86
8N27330 8N27330 80.43
8N27330 8N27330 79.78
8N27330 8N27330 76
8N27333 8N27333 78.23
8N27339 8N27339 80.55
8N27339 8N27339 80.86
8N27339 8N27339 83.5
8N27339 8N27339 80.23
8N27339 8N27339 81
8N27339 8N27339 83.05
8N27339 8N27339 84.05
8N27339 8N27339 NA
8N27343 8N27343 80.73
8N27343 8N27343 79.86
8N27343 8N27343 80.5
8N27343 8N27343 79.23
8N27343 8N27343 81
8N27343 8N27343 81.05
8N27343 8N27343 82
8N27344 8N27344 80
8N27348 8N27348 77.49
8N27352 8N27352 81
8N27352 8N27352 81.73
8N27352 8N27352 83.05
8N27356 8N27356 79.23
8N27356 8N27356 79.5
8N27356 8N27356 80.05
8N27361 8N27361 81.43
8N27361 8N27361 81.28
8N27361 8N27361 80.05
8N27361 8N27361 81.05
8N27361 8N27361 NA
8N27361 8N27361 80.05
8N27362 8N27362 78.05
8N27362 8N27362 80.28
8N27362 8N27362 78.05
8N27362 8N27362 80.99
8N27364 8N27364 80.28
8N27364 8N27364 80.86
8N27401 8N27401 83.73
8N27401 8N27401 82.49
8N27401 8N27401 85.05
8N27402 8N27402 80.73
8N27402 8N27402 81.99
8N27402 8N27402 81.86
8N27403 8N27403 83.05
8N27404 8N27404 83.73
8N27405 8N27405 80.73
8N27406 8N27406 78.23
8N27406 8N27406 78.43
8N27406 8N27406 78.28
8N27406 8N27406 76.11
8N27406 8N27406 79.06
8N27406 8N27406 77.11
8N27406 8N27406 NA
8N27407 8N27407 78.23
8N27407 8N27407 79.43
8N27407 8N27407 79.28
8N27408 8N27408 81.73
8N27408 8N27408 81.43
8N27408 8N27408 81.28
8N27409 8N27409 80.73
8N27410 8N27410 80.23
8N27410 8N27410 80.78
8N27410 8N27410 80.05
8N27411 8N27411 NA
8N27411 8N27411 80.5
8N27412 8N27412 80.73
8N27412 8N27412 79
8N27412 8N27412 81.28
8N27412 8N27412 82.05
8N27413 8N27413 81.23
8N27413 8N27413 81
8N27413 8N27413 80.49
8N27414 8N27414 80.73
8N27414 8N27414 81
8N27415 8N27415 81
8N27415 8N27415 81
8N27415 8N27415 82.43
8N27415 8N27415 82.28
8N27415 8N27415 80.55
8N27424 8N27424 79.86
8N27424 8N27424 79.86
8N27449 8N27449 78.05
8N27455 8N27455 79.23
8N27455 8N27455 80.23
8N27455 8N27455 NA
8N27455 8N27455 83.23
8N27455 8N27455 80.11
8N27455 8N27455 83.23
8N27455 8N27455 82.43
8N27455 8N27455 80.61
8N27455 8N27455 NA
8N27464 8N27464 79.43
8N27464 8N27464 78.28
8N27464 8N27464 79.99
8N27464 8N27464 78.86
8N27464 8N27464 79.05
8N27472 8N27472 79.43
8N27472 8N27472 79.78
8N27474 8N27474 80.43
8N27474 8N27474 79.78
8N27476 8N27476 80.43
8N27476 8N27476 79.78
8N27487 8N27487 79.28
8N27487 8N27487 81.05
8N27551 8N27551 79.05
8N27558 8N27558 81.05
8N27558 8N27558 NA
8N27577 8N27577 78.05
8N27581 8N27581 79.23
8N27618 8N27618 79.86
8N27621 8N27621 82.05
8N27624 8N27624 80.05
8N27624 8N27624 79.86
8N27624 8N27624 NA
8N27630 8N27630 81.28
8N27630 8N27630 80.86
8N27630 8N27630 NA
8N27630 8N27630 82.05
8N27630 8N27630 81
8N27630 8N27630 80
8N27647 8N27647 81.39
8N27648 8N27648 81.39
8N27649 8N27649 79.39
8N27650 8N27650 80.39
8N27653 8N27653 79.39
8N27654 8N27654 83.39
8N27655 8N27655 83.39
8N27656 8N27656 78.39
8N27657 8N27657 83.39
8N27666 8N27666 80.39
8N27668 8N27668 87.39
8N27669 8N27669 82.39
8N27670 8N27670 78.39
8N27691 8N27691 82.86
8N27691 8N27691 82.56
8N27691 8N27691 77.61
8N27697 8N27697 82.05
8N27697 8N27697 82.11
8N27697 8N27697 82.05
8N27707 8N27707 78.23
8N27707 8N27707 78
8N27717 8N27717 84.5
8N27748 8N27748 81.05
8N27773 8N27773 81.39
8N27800 8N27800 80.49
8N27803 8N27803 80.28
8N27803 8N27803 80.28
8N27813 8N27813 80.73
8N27813 8N27813 81
8N27822 8N27822 76.55
8N27825 8N27825 81
8N27825 8N27825 81.73
8N27830 8N27830 81
8N27830 8N27830 NA
8N27830 8N27830 80
8N27830 8N27830 80.23
8N27834 8N27834 81
8N27834 8N27834 81.23
8N27835 8N27835 81
8N27835 8N27835 81.23
8N27835 8N27835 80.5
8N27854 8N27854 79.23
8N27854 8N27854 78.5
8N27864 8N27864 75.5
8N27865 8N27865 80
8N27865 8N27865 81.05
8N27869 8N27869 76.23
8N27869 8N27869 75.5
8N27873 8N27873 81
8N27873 8N27873 79.5
8N27874 8N27874 81.23
8N27874 8N27874 81.49
8N27879 8N27879 78.5
8N27879 8N27879 78.05
8N27879 8N27879 78.23
8N27879 8N27879 76.05
8N27880 8N27880 81
8N27880 8N27880 81.23
8N27880 8N27880 81.23
8N27881 8N27881 80.5
8N27886 8N27886 79.49
8N27891 8N27891 81.23
8N27892 8N27892 81
8N27892 8N27892 80.73
8N27892 8N27892 82.05
8N27894 8N27894 75.5
8N27894 8N27894 NA
8N27894 8N27894 78.23
8N27901 8N27901 83.23
8N27901 8N27901 83
8N27901 8N27901 82
8N27901 8N27901 85.5
8N27902 8N27902 78.23
8N27902 8N27902 79.5
8N27903 8N27903 80.23
8N27903 8N27903 79.5
8N27904 8N27904 81.5
8N27904 8N27904 81.73
8N27905 8N27905 83.5
8N27905 8N27905 84.23
8N27905 8N27905 85.5
8N27906 8N27906 80
8N27906 8N27906 80.23
8N27907 8N27907 80
8N27907 8N27907 76.23
8N27907 8N27907 75.5
8N27908 8N27908 78.23
8N27908 8N27908 78.23
8N27908 8N27908 77.05
8N27908 8N27908 80.05
8N27908 8N27908 77.61
8N27916 8N27916 79.05
8N27917 8N27917 81.78
8N27918 8N27918 81.39
8N27921 8N27921 81.23
8N27921 8N27921 81
8N27927 8N27927 81.05
8N27932 8N27932 82.05
8N27932 8N27932 82.99
8N27934 8N27934 81.23
8N27934 8N27934 83
8N27934 8N27934 84.05
8N27936 8N27936 79
8N27936 8N27936 82.05
8N27937 8N27937 81.05
8N27941 8N27941 80.05
8N27941 8N27941 80.05
8N27941 8N27941 79.52
8N27941 8N27941 80
8N27951 8N27951 79.05
8N27956 8N27956 79.05
8N27956 8N27956 78.99
8N27956 8N27956 79.05
8N27956 8N27956 79.11
8N27956 8N27956 79.05
8N27959 8N27959 85.28
8N27959 8N27959 82.23
8N27959 8N27959 83.05
8N27964 8N27964 83.05
8N27965 8N27965 80.05
8N27975 8N27975 82.05
8N27975 8N27975 81.05
8N27981 8N27981 80.05
8N27983 8N27983 82.99
8N27983 8N27983 NA
8N28001 8N28001 82.07
8N28002 8N28002 81.07
8N28003 8N28003 79.07
8N28005 8N28005 76.07
8N28009 8N28009 76.78
8N28016 8N28016 77.78
8N28024 8N28024 80.28
8N28026 8N28026 82.5
8N28030 8N28030 83.86
8N28041 8N28041 77.73
8N28060 8N28060 79.07
8N28060 8N28060 79.23
8N28061 8N28061 80.07
8N28082 8N28082 81.43
8N28082 8N28082 81.78
8N28085 8N28085 84
8N28086 8N28086 80.43
8N28086 8N28086 83.5
8N28089 8N28089 82.39
8N28091 8N28091 79.43
8N28091 8N28091 78.78
8N28115 8N28115 78.73
8N28115 8N28115 77.05
8N28142 8N28142 80.05
8N28148 8N28148 80.23
8N28149 8N28149 81.28
8N28170 8N28170 78.49
8N28177 8N28177 80.43
8N28177 8N28177 80.78
8N28190 8N28190 81.86
8N28209 8N28209 78.43
8N28209 8N28209 77.78
8N28218 8N28218 79.49
8N28220 8N28220 78.49
8N28223 8N28223 80.78
8N28224 8N28224 77.5
8N28224 8N28224 79
8N28243 8N28243 83.43
8N28244 8N28244 78.73
8N28246 8N28246 80.73
8N28246 8N28246 81.43
8N28246 8N28246 81.28
8N28248 8N28248 82.73
8N28248 8N28248 83.43
8N28248 8N28248 82.28
8N28250 8N28250 82.23
8N28250 8N28250 79.43
8N28250 8N28250 82.28
8N28250 8N28250 82.86
8N28254 8N28254 82.86
8N28273 8N28273 NA
8N28281 8N28281 80.11
8N28285 8N28285 84.05
8N28285 8N28285 NA
8N28285 8N28285 84.23
8N28288 8N28288 77.23
8N28316 8N28316 80.5
8N28339 8N28339 77.43
8N28339 8N28339 78.28
8N28339 8N28339 78.28
8N28349 8N28349 75.78
8N28358 8N28358 77.43
8N28358 8N28358 77.78
8N28358 8N28358 77.28
8N28358 8N28358 76.39
8N28368 8N28368 80.43
8N28368 8N28368 79.78
8N28368 8N28368 80.28
8N28375 8N28375 79.49
8N28401 8N28401 81.5
8N28401 8N28401 80.23
8N28402 8N28402 80.5
8N28402 8N28402 79.28
8N28403 8N28403 81.5
8N28404 8N28404 80
8N28405 8N28405 82.5
8N28405 8N28405 82.49
8N28406 8N28406 84.5
8N28418 8N28418 78.05
8N28428 8N28428 79.28
8N28429 8N28429 79.28
8N28432 8N28432 76.23
8N28440 8N28440 80.28
8N28460 8N28460 77.23
8N28469 8N28469 78.28
8N28470 8N28470 75.23
8N28470 8N28470 75.11
8N28470 8N28470 76.11
8N28483 8N28483 79.23
8N28499 8N28499 78.28
